time,odom,est
<built-in function time>,0.0,0.02396203300215896
<built-in function time>,0.0,0.09854554313016327
<built-in function time>,0.0,0.058083704228785685
<built-in function time>,0.0,0.08574481992827254
<built-in function time>,0.0,-0.12622269724894747
<built-in function time>,0.0,0.058083704228785685
<built-in function time>,0.0,-0.04832837877839936
<built-in function time>,0.0,0.058083704228785685
<built-in function time>,0.0,0.058083704228785685
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.08574481992827254
<built-in function time>,0.0,0.08574481992827254
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.058083704228785685
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.08574481992827254
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,0.0,0.008979148865509066
<built-in function time>,-0.02165116995573044,0.008979148865509066
<built-in function time>,-0.04330233991146088,-0.034323191045951815
<built-in function time>,-0.07939299881458282,-0.05236852049751279
<built-in function time>,-0.09127262413501744,-0.08229347526950835
<built-in function time>,-0.09127262413501744,-0.08229347526950835
<built-in function time>,-0.09127262413501744,-0.08229347526950835
<built-in function time>,-0.09127262413501744,-0.08229347526950835
<built-in function time>,-0.09311176240444184,-0.08229347526950835
